store_name,store_type_code,main_code,store_type,local_name,address,phone_number,long,lati,searchcount
정시멘트,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 경의로132번길 80 (의정부동 신도2차아파트),031-147-8123,37.72942391,127.0495276,143350
주식회사 크럭스에어,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 둔야로17번길 31 (의정부동),031-894-4502,37.73733207,127.0380583,79857
주식회사 하동,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 청사로47번길 7-28 (금오동),031-853-9825,37.75157348,127.069058,105615
주식회사넥스켐,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 산단로68번길 51 (용현동),031-851-3188,37.74065856,127.0812555,105944
주주ENG,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 전좌로156번길 17 (호원동),031-877-8988,37.72310156,127.0409646,97107
중앙이엔지(ENG),9099,건축자재,기타건축자재,의정부시,경기도 의정부시 호국로1183번길 44 (가능동),031-879-9021,37.74533792,127.0353338,110592
지인,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 평화로 671-4 (가능동 명진하이츠빌라),031-846-8471,37.75166841,127.0437398,93258
진성공조덕트,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 태평로 141-1 (의정부동),031-840-5856,37.74505633,127.0506102,87909
진양금속,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 평화로43번길 1 (호원동),031-878-2350,37.69608944,127.0443737,143046
철원자원,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 승지로 9 (민락동),031-851-8311,37.73855041,127.0905964,117863
토담,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 새말로 9 (신곡동),031-3444-8520,37.74836668,127.0646046,71520
푸른건업,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 녹양로18번길 61 (가능동),031-9410-1692,37.75374641,127.0355765,94258
한양정밀,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 호국로 1330 (의정부동),031-846-4738,37.74378731,127.0519085,124811
현대건업,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 오목로 36 (용현동 현대),031-851-4499,37.73299736,127.0867389,103520
현대건축설계,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 평화로,031-851-4804,37.73936016,127.0730684,86195
현대공조닥트,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 평화로 715 (가능동),031-846-6911,37.75558173,127.0429859,96640
현대종합철물건재,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 호국로 1756 (자일동),031-844-9700,37.76380996,127.0922739,84619
현대창호,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 추동로 12 (신곡동 신곡은하수아파트),031-846-1128,37.74111184,127.0576044,114006
현대파이프,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 평화로 715 (가능동),031-8630-2139,37.75558173,127.0429859,96711
회룡건재,9099,건축자재,기타건축자재,의정부시,경기도 의정부시 외미로 64 (호원동 회룡역풍림아이원),031-977-6579,37.72366364,127.0425001,114933
(주) 재해예방컨설팅,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1428 (금오동),031-851-8877,37.74951419,127.060471,91348
(주)경기전력안전기술단,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로92번길 6-2 (용현동),0,37.73759969,127.0876581,102876
(주)교차로이벤트프로덕션,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로22번길 29 (의정부동),031-878-1451,37.73497755,127.0366025,88628
(주)동의환경,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로146번길 4 (의정부동),031-845-1534,37.74550971,127.0509675,92534
(주)명진,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로33번길 9 (의정부동),031-876-1253,37.73880927,127.0391058,148364
(주)비에이치벅스헌터,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 망월로39번길 11 (호원동),031-829-8891,37.70665275,127.0458941,107160
(주)시큐리티마스터즈,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로1276번길 27 (의정부동),031-846-8633,37.74222033,127.0464142,112266
(주)에어천사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로 114 (의정부동),031-874-3843,37.73295496,127.0482913,50199
(주)유엔유,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 119-1 (장암동),031-385-1913,37.69989827,127.0541339,66918
(주)의정부환경,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 발곡로 10 (신곡동),031-873-2000,37.73095241,127.0558611,124132
(주)제이에이치커뮤니케이션,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로168번길 11 (호원동),031-876-9574,37.70700124,127.0488837,98073
(주)제이엠비피에스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 추동로91번길 12 (신곡동),0,37.74798442,127.0641214,95390
(주)태림알.씨.알 의정부지점,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로1114번길 28-3 (가능동),031-876-4757,37.74129058,127.0274325,84689
(주)태성애드,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로61번길 32-8 (용현동),031-852-6515,37.73798527,127.0850893,66605
09청소크린,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 승지로30번길 6 (민락동),031-8119-1190,37.73720021,127.0919403,94082
119크린청소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신촌로63번길 30-1 (가능동),031-877-9347,37.75186816,127.041706,82687
21c 영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로17번길 35 (의정부동),031-8959-6001,37.73730218,127.037707,122739
BMW노래영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로239번길 45 (의정부동),031-878-2596,37.73739872,127.0407124,123853
Flexible 스페이스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로 262 (의정부동),031-872-5320,37.73951106,127.0434195,103274
I-Sensation(아이센세이션),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로95번길 18 (금오동),031-853-9799,37.75195605,127.0684404,88467
KH비즈미디어,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로240번길 26 (의정부동),031-8866-1821,37.73747716,127.0448298,97309
LOVE&양주,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 녹양로18번길 47-6 (가능동),0,37.75383939,127.0348264,55342
OK노래영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 회룡로 138 (호원동),031-871-6192,37.72579033,127.0492223,128303
ok클리닝경기북부지사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 능곡로 70 (신곡동 으뜸마을신명아파트),031-999-6336,37.7442571,127.0633514,80779
TNB영상,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 529-1 (신곡동),031-821-8688,37.73540949,127.0577446,100619
Y정보통신,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장곡로,031-838-8385,37.73936016,127.0730684,73138
가가크리닝인테리어,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로387번길 54 (용현동 세아),031-876-5582,37.73769937,127.0772983,110744
가람솔,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 회룡로117번길 67-15 (호원동),031-8285-5433,37.728783,127.0460304,119158
경기광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 금오로,031-840-8000,37.73936016,127.0730684,129245
경기방역환경공사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로428번길 76 (의정부동),031-877-5250,37.73021359,127.0524898,105951
경성산업,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로1298번길 8 (의정부동),031-848-1525,37.74314419,127.048127,81323
고래고래뮤비방,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로17번길,031-878-4522,37.73936016,127.0730684,98091
고려간판재료,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1166-1 (가능동),031-875-1694,37.74290804,127.0334817,130888
고려기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 444 (의정부동),031-837-6615,37.73144986,127.0482425,130039
고려기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로 168 (가능동),031-878-9022,37.74792748,127.0346761,83791
광고 2000년대,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로118번길 54 (의정부동),031-875-2000,37.7307143,127.0486489,108413
광고나라,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로 158 (가능동),031-871-6077,37.7469008,127.0347348,117436
광고전략,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로 48 (용현동),031-851-1144,37.73612981,127.0840116,73360
괜찮은닷컴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로232번길 5 (의정부동),031-809-8555,37.7369653,127.0439287,136822
구피닷컴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로 234 (의정부동),031-2292-7471,37.73701659,127.0435877,121093
국제광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로 145-2 (가능동),0,37.74597889,127.0343837,92402
궁전노래영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로17번길 14 (의정부동),031-874-7134,37.73765507,127.0389959,93974
궁전영상물제작소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로17번길 14 (의정부동),031-826-3939,37.73765507,127.0389959,141607
그린나래,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로 70 (용현동),031-853-3338,37.73697521,127.0861341,116673
그린클린컴퍼니,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 추동로 32 (신곡동 삼환),031-8235-7540,37.74361928,127.059059,81521
그린하우스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로85번길 6-9 가동  (의정부동 승원아트빌라),031-7420-8883,37.73350002,127.0454935,95010
금동이네,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 37 (의정부동),031-871-8112,37.73619755,127.0503941,107893
금오광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로681번길 40 (금오동),031-847-7739,37.74949199,127.0509394,109911
깨비광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로157번길,031-829-8214,37.73936016,127.0730684,68892
날으는곰의정부홍익점,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1166-1 (가능동),031-872-2089,37.74290804,127.0334817,93110
네오컴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 금오로 108-10 (금오동),031-7578-8248,37.75629501,127.0771131,84954
노을광고기획인쇄,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로,031-824-9449,37.73936016,127.0730684,110835
농협또래오래 강북지사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 201 (장암동),031-3493-5999,37.70705043,127.057264,101282
뉴사인(New Sign),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로,031-877-9551,37.73936016,127.0730684,118993
늘사랑광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 안말로 73 (호원동),0,37.71503975,127.0468188,101447
다모아기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 청사로 50 (금오동),031-853-7230,37.75282562,127.0701658,86124
다빈치,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 추동로 9 (신곡동),031-9342-6187,37.74299071,127.05707,83415
다이나믹스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 비우로108번길 26 (녹양동),031-4086-6280,37.75758601,127.0390449,106399
다인기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 660 (금오동 금오신도브래뉴업2차아파트),031-9430-7381,37.74737347,127.0541663,58587
대경디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 190 (의정부동),031-841-7080,37.74854883,127.0479444,100036
대도디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장곡로596번길 15 (신곡동),031-825-8080,37.74927915,127.0694725,93774
대명,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로150번길 42 (장암동),031-8943-4121,37.70380561,127.0571236,79173
대성기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 639 (의정부동),031-821-5507,37.74915464,127.0448615,87023
대성종합수출포장,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로1345번길 7 (의정부동),031-842-8398,37.74514627,127.052833,78489
대영광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로568번길 67 (의정부동),031-844-3854,37.74318249,127.0506454,98750
대일종합광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로22번길 38 (의정부동),031-878-8836,37.73474096,127.0374224,77023
대진광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로19번길 30 (의정부동),031-877-8588,37.73952025,127.0367934,82197
대한방역,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 천보로569번길,031-848-5550,37.73936016,127.0730684,99183
대한실버노인협회,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 범골로157번길 7-20 (의정부동),031-878-5275,37.73649708,127.0417451,78746
동방기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 가능로151번길 3 (의정부동),031-838-6369,37.74728726,127.0479265,85405
동방청소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 금신로296번길 38 (신곡동 주공3단지),031-5052-9494,37.74564957,127.0639693,99624
동양클린,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 회룡로 221 (신곡동 장암주공5단지),031-5395-1868,37.72687147,127.0582043,153767
두드림이엔티,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로 34 (의정부동),031-334-9610,37.7326109,127.0391858,122345
두원기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장곡로628번길 27 (신곡동),031-8457-1245,37.74961367,127.0730541,135824
드림광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로1187번길 9 (가능동),0,37.74370705,127.0364328,79436
디아트,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 서부로 545 (가능동),0,37.74612811,127.025134,71421
디자인잼,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 220 (호원동),031-7590-4309,37.71165285,127.048053,93816
라온,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로 95 (의정부동),031-4150-2867,37.73329821,127.0461654,86134
럭키상사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로 118 (가능동),0,37.74201475,127.0399494,95538
매직프린트,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 비우로108번길 46-13 (녹양동),031-1644-6760,37.75742592,127.0381958,62080
모던컴퍼니,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 범골로29번길 34 (호원동 신도6차아파트),031-2285-3110,37.72666001,127.0397844,115992
모든방제 해충보안 이즈원,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로474번길,031-1599-9322,37.73936016,127.0730684,84654
모든지(MODNG),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로 29 (의정부동),031-821-3436,37.73864137,127.0384045,98896
미래광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1309 (의정부동),031-848-8696,37.74390439,127.0496604,115682
미래영상,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 거북로20번길 16 (금오동),031-872-5540,37.75105222,127.0589991,73915
미조산업,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 산단로76번길 24 (용현동),031-852-1662,37.74181732,127.0796413,84947
민광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로146번길 16 (의정부동),031-838-3143,37.73253106,127.0515981,108284
반석광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로476번길 5 (신곡동 신곡빌라),031-878-9987,37.73117823,127.0593183,121055
백두청소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 가능로97번길 40 (가능동),031-872-7173,37.74872541,127.041928,105093
벅스헌터,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 망월로39번길 11 (호원동),031-841-4417,37.70665275,127.0458941,92154
베스트광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로219번길 45 (용현동),031-853-1935,37.75081908,127.0820265,103366
벤츠노래영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 오목로205번길 61 (민락동),031-7660-1900,37.7459853,127.0954755,103968
보민산업,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로194번길 20 (가능동),031-925-1838,37.74929052,127.048298,54490
봉디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1278 (의정부동),031-821-2654,37.74337978,127.0460589,83593
부림기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 434 (의정부동),0,37.73072948,127.0482971,76531
블루클린컴퍼니,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 충의로57번길 7 (용현동),031-852-9511,37.73680099,127.0869078,96576
비노래영상제작소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 231 (호원동),031-873-9095,37.71254719,127.047225,110452
삼원광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 111-1 (의정부동),031-844-6644,37.74253056,127.0513686,97493
샤인빌디자인하우스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 청사로47번길 12 (금오동),031-851-3446,37.7526191,127.069113,99361
서가기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 본원로 40 (녹양동 휴먼시아4단지),031-827-2070,37.76192151,127.0403508,114128
서영기획(경기지사),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호국로 1290 (의정부동),031-7708-7791,37.74332807,127.0474665,114282
성공환경,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로138번길 20 (의정부동),031-873-9111,37.7407694,127.0419283,146006
성동환경,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 211 (장암동),031-855-7711,37.70771218,127.057766,80183
세방기획인쇄,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 금신로 392 (금오동),031-847-7477,37.74899238,127.0560521,133364
세하메디컬스타관리단,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 청사로48번길 19 (금오동),031-853-8233,37.75307495,127.0709343,97270
소독쟁이,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 오목로 38 (용현동),031-1566-2726,37.73317205,127.0871905,71737
소울크린,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장금로 30 (신곡동 삼부),031-1600-6772,37.7406329,127.0574289,110639
수도119의정부점,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로552번길 29-3 (의정부동),031-821-9119,37.74151081,127.0489308,106470
수플러스노래영상제작실,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 외미로 92-20 (호원동),031-877-4363,37.72364954,127.046323,156242
스마일.엠(Smile.M),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로240번길 26 (의정부동),0,37.73747716,127.0448298,127685
스케디오,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로132번길 80 (의정부동 신도2차아파트),031-4141-7936,37.72942391,127.0495276,87942
스팀나라,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로240번길 26 (의정부동),031-8639-5232,37.73747716,127.0448298,94753
스피드30사인애드,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로132번길 6 (의정부동),0,37.73771529,127.0497735,78172
시사연예,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로484번길 7 (의정부동),031-842-4995,37.735362,127.0484534,94931
신곡광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로 204 (신곡동),031-852-6379,37.75014734,127.0790731,72159
신한종합기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장곡로226번길 52 (장암동 장암푸르지오1차아파트),031-908-1985,37.72378621,127.0543525,120503
싸인채널이미지,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로428번길 21 (의정부동),0,37.73035959,127.0493568,114091
썬애드,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로156번길 18 (의정부동),031-844-6355,37.73669454,127.0516925,87120
씨앤에스 (C&S inspiration Company),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로 233 (용현동 송산주공1단지),031-6307-6123,37.74861365,127.0811346,112691
씨엔피광고산업,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로 91-1 (의정부동),031-874-1399,37.73328627,127.0458025,120234
아름다운기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 호암로 1 (호원동),031-876-4130,37.70091225,127.0457748,80872
아츠팩토리,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 119-1 (장암동),031-3477-1995,37.69989827,127.0541339,101804
아쿠아,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로387번길 54 (용현동 세아),031-843-7998,37.73769937,127.0772983,76274
아티스트예도,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 망월로 93 (호원동 한빛타운),031-4891-4911,37.70219341,127.0459852,108281
알파 오메가 홈케어,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 상금로 31-14 (금오동 세아아파트),031-848-4757,37.7579447,127.0737675,117941
애드랜드,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 경의로183번길 7 (신곡동),031-846-3909,37.73372882,127.0560187,66926
애드랜드짱현수막,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 범골로 108 (의정부동),031-840-2021,37.73429808,127.0383585,80762
애드모아,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 진등로 10 (녹양동),031-829-7799,37.7589948,127.0328188,93522
애드박스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로244번길 25 (호원동 유원아파트),031-876-1011,37.71376995,127.0480147,110296
애드브로,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 471 (의정부동 맥스타워),0,37.73412923,127.0475389,143043
애드비전,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 외미로 104-12 (호원동),031-829-2115,37.72366184,127.0467312,70486
애드원,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 689 (가능동),031-838-1474,37.75327858,127.0434128,105926
애드윈,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 479 (의정부동),031-876-4635,37.7347243,127.047588,87666
애드준,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 21 (의정부동),031-837-1025,37.73500002,127.049377,69271
애드코스타,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로 641 (금오동),031-846-4433,37.74520477,127.0545116,91613
애드플러스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 152 (의정부동),031-848-8068,37.74602942,127.0506091,113310
에드코리아,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신흥로258번길 25 (의정부동),031-4141-7577,37.73933353,127.0448627,109339
에어밴드(에어컨청소),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 신촌로39번길 40-10 (가능동 유앤아이빌),031-4715-3303,37.7520299,127.0394344,102492
에이스전기안전(주),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 가금로 69 (가능동),031-848-3771,37.75442873,127.0441356,93889
에이앤에프커뮤니케이션,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 서부로,0,37.73936016,127.0730684,105781
에이티엔디글러벌,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로185번길 68-4 (신곡동),031-851-9830,37.75189506,127.0790401,97445
엠에스바이오,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로154번길 51 (의정부동 이든타워),031-990-7000,37.73891277,127.0440852,77876
영구크린,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 가능로74번길 13 (의정부동 금강아트빌라),0,37.74602919,127.0394437,120088
영구크린366호점,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 진등로11번길 3 (녹양동),031-846-3338,37.75898151,127.0322969,125977
영산BM,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 비우로,031-837-5578,37.73936016,127.0730684,100072
영인창호,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 동일로506번길 54-4 (신곡동),031-493-5283,37.73373809,127.0617025,121426
와이티 커머스,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로 233 (용현동 송산주공1단지),031-8241-3377,37.74861365,127.0811346,85832
와존,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 가능로110번길 8 (의정부동),0,37.74644745,127.0432396,95967
용현광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로26번길 64 (용현동),031-851-8490,37.73615531,127.0849756,120403
우리시큐리티(에이원A-ONE),9101,용역 서비스,종합용역,의정부시,경기도 의정부시 진등로19번길 47 (녹양동),031-826-6112,37.75970905,127.0298247,113500
우리집 청소,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로34번길 5-8 (가능동),0,37.73943995,127.0402095,126054
원기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 89 (의정부동),031-829-2369,37.74056699,127.0514503,125147
원대로기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 599 (의정부동 정은스카이),031-845-4381,37.74537717,127.0457043,147025
위즈컴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로 113 (호원동),031-877-6700,37.70174044,127.0467961,87156
유성디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 187 (의정부동),031-842-4956,37.74825098,127.0478801,144806
을지광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로 218 (의정부동),031-846-4857,37.75016882,127.0454839,100644
음악살이현,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 추동로1번길 44 (신곡동),031-4152-7406,37.74422145,127.0566119,76351
의정부서부지국,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 의정로173번길 3 (가능동),031-873-8821,37.74828349,127.0341382,136423
의정부아크릴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로 148 (의정부동),031-871-7392,37.73738443,127.0512072,98438
이레기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 백석로 33 (호원동 삼익),031-879-4753,37.73082059,127.0417387,90784
이레피앤알,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 부용로203번길,031-1566-5771,37.73936016,127.0730684,101599
이벤트플랜,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로 321 (신곡동 신곡현대),031-8236-6992,37.73751762,127.0713554,112312
이야기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 시민로 183 (신곡동),0,37.7375019,127.055744,106922
이지디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로568번길,031-840-9034,37.73936016,127.0730684,73855
이지애드컴,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 둔야로 54-1 (가능동),031-871-8224,37.74079712,127.0397949,86313
이한광고,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 태평로100번길 6 (의정부동),031-821-7785,37.74128301,127.0519745,124475
인딕스커뮤니케이션,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 장곡로596번길 15 (신곡동),031-853-3907,37.74927915,127.0694725,99417
임마누엘디자인,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 효자로 10 (민락동),031-852-1194,37.74342548,127.0859982,111743
입주팡팡,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 용민로 301 (낙양동),031-1544-9533,37.75162871,127.1029533,100105
제이에스기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 평화로483번길 52 (의정부동 해뜨는개발),031-821-5262,37.73332319,127.0470273,96715
제일광고기획,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 흥선로 63-2 (가능동),031-872-2895,37.74359906,127.0342443,124732
제일산업사,9101,용역 서비스,종합용역,의정부시,경기도 의정부시 충의로37번길,031-2197-5970,37.73936016,127.0730684,113633
